"pollution","dew","temp","press","wnd_dir","wnd_spd","snow","rain","Year","Month (number)","Hour"
17,-15,2,1028,2,4.02,0,0,2014,11,23
12,-16,4,1028,2,8.04,0,0,2014,11,0
11,-16,3,1028,2,12.06,0,0,2014,11,1
12,-11,-1,1028,1,1.79,0,0,2014,11,2
12,-14,0,1028,1,2.68,0,0,2014,11,3
11,-11,0,1027,2,1.79,0,0,2014,11,4
13,-8,-2,1027,1,0.89,0,0,2014,11,5
15,-10,-3,1026,1,1.78,0,0,2014,11,6
21,-9,-4,1026,3,0.89,0,0,2014,11,7
21,-7,0,1026,3,1.78,0,0,2014,11,8
40,-11,5,1027,0,3.13,0,0,2014,11,9
40,-11,8,1026,0,4.92,0,0,2014,11,10
20,-13,10,1026,2,4.92,0,0,2014,11,11
16,-14,11,1025,2,9.84,0,0,2014,11,12
26,-14,12,1024,2,17.89,0,0,2014,11,13
25,-15,12,1023,2,25.04,0,0,2014,11,14
25,-15,12,1022,2,32.19,0,0,2014,11,15
35,-15,12,1022,2,39.34,0,0,2014,11,16
0,-13,12,1022,2,44.26,0,0,2014,11,17
31,-13,10,1022,0,4.02,0,0,2014,11,18
30,-12,10,1023,0,8.94,0,0,2014,11,19
33,-12,8,1023,0,12.96,0,0,2014,11,20
45,-12,8,1023,0,16.98,0,0,2014,11,21
53,-11,7,1023,0,20.11,0,0,2014,11,22
44,-9,2,1024,2,1.79,0,0,2014,11,23
43,-8,0,1024,2,4.92,0,0,2014,11,0
52,-9,0,1024,2,6.71,0,0,2014,11,1
52,-9,-1,1025,2,8.5,0,0,2014,11,2
52,-9,-1,1025,2,9.39,0,0,2014,11,3
54,-9,-2,1025,2,11.18,0,0,2014,11,4
52,-9,-2,1025,2,12.97,0,0,2014,11,5
49,-9,-3,1025,2,14.76,0,0,2014,11,6
49,-9,-2,1026,2,17.89,0,0,2014,11,7
40,-8,1,1027,2,21.02,0,0,2014,11,8
41,-10,6,1028,3,1.79,0,0,2014,11,9
24,-11,9,1028,1,1.79,0,0,2014,11,10
30,-14,10,1028,1,3.58,0,0,2014,11,11
21,-13,11,1027,1,5.37,0,0,2014,11,12
22,-12,13,1026,1,7.16,0,0,2014,11,13
20,-13,14,1026,1,8.05,0,0,2014,11,14
21,-13,13,1026,3,1.79,0,0,2014,11,15
21,-13,12,1026,0,3.13,0,0,2014,11,16
25,-13,9,1026,0,4.92,0,0,2014,11,17
32,-12,8,1027,0,8.05,0,0,2014,11,18
35,-9,6,1027,1,0.89,0,0,2014,11,19
50,-9,4,1028,0,1.79,0,0,2014,11,20
74,-7,2,1028,0,2.68,0,0,2014,11,21
64,-8,3,1028,0,4.47,0,0,2014,11,22
90,-9,3,1028,0,5.36,0,0,2014,11,23
138,-9,2,1028,3,1.79,0,0,2014,11,0
182,-5,1,1029,1,0.45,0,0,2014,11,1
210,-7,1,1029,2,0.89,0,0,2014,11,2
208,-5,1,1029,3,0.89,0,0,2014,11,3
152,-5,1,1029,2,0.89,0,0,2014,11,4
122,-6,0,1029,2,1.78,0,0,2014,11,5
87,-5,0,1029,2,3.57,0,0,2014,11,6
62,-5,0,1029,3,0.89,0,0,2014,11,7
52,-6,0,1029,2,1.79,0,0,2014,11,8
52,-7,4,1029,1,0.45,0,0,2014,11,9
59,-7,5,1029,1,1.34,0,0,2014,11,10
96,-7,8,1028,1,2.23,0,0,2014,11,11
128,-6,8,1028,1,3.12,0,0,2014,11,12
141,-6,8,1027,0,1.79,0,0,2014,11,13
167,-5,8,1026,1,0.89,0,0,2014,11,14
206,-5,8,1026,0,0.89,0,0,2014,11,15
227,-4,8,1026,2,1.79,0,0,2014,11,16
246,-3,7,1026,2,2.68,0,0,2014,11,17
230,-4,6,1026,2,4.47,0,0,2014,11,18
239,-4,4,1026,2,7.6,0,0,2014,11,19
238,-4,5,1026,2,8.49,0,0,2014,11,20
250,-5,5,1027,2,10.28,0,0,2014,11,21
261,-4,4,1027,2,12.07,0,0,2014,11,22
283,-5,4,1027,1,0.89,0,0,2014,11,23
273,-3,2,1026,1,1.78,0,0,2014,11,0
281,-3,1,1026,1,2.67,0,0,2014,11,1
218,-5,2,1026,1,3.56,0,0,2014,11,2
222,-4,2,1025,2,1.79,0,0,2014,11,3
206,-4,1,1025,1,0.89,0,0,2014,11,4
304,-3,1,1025,1,1.78,0,0,2014,11,5
299,-3,-1,1025,3,0.89,0,0,2014,11,6
284,-4,-1,1025,1,0.89,0,0,2014,11,7
266,-4,0,1026,2,0.89,0,0,2014,11,8
256,-1,5,1026,2,2.68,0,0,2014,11,9
79,-2,7,1026,2,5.81,0,0,2014,11,10
38,-3,10,1026,2,8.94,0,0,2014,11,11
22,-5,11,1025,2,14.75,0,0,2014,11,12
15,-6,12,1025,2,21.9,0,0,2014,11,13
21,-6,12,1024,2,29.95,0,0,2014,11,14
18,-6,12,1024,2,38,0,0,2014,11,15
19,-5,11,1025,2,46.05,0,0,2014,11,16
16,-5,10,1025,2,51.86,0,0,2014,11,17
17,-8,10,1026,2,59.01,0,0,2014,11,18
15,-8,9,1027,2,66.16,0,0,2014,11,19
24,-7,9,1028,2,73.31,0,0,2014,11,20
12,-7,8,1029,2,79.12,0,0,2014,11,21
19,-7,8,1030,2,84.04,0,0,2014,11,22
13,-8,7,1030,2,91.19,0,0,2014,11,23
12,-8,7,1030,2,97,0,0,2014,11,0
13,-8,6,1030,2,101.92,0,0,2014,11,1
12,-9,6,1030,2,107.73,0,0,2014,11,2
13,-9,6,1030,2,114.88,0,0,2014,11,3
11,-9,5,1030,2,120.69,0,0,2014,11,4
11,-8,2,1031,1,0.89,0,0,2014,11,5
9,-9,2,1031,1,1.78,0,0,2014,11,6
11,-7,-1,1032,3,1.79,0,0,2014,11,7
17,-6,2,1033,3,3.58,0,0,2014,11,8
19,-8,8,1033,2,3.13,0,0,2014,11,9
19,-9,9,1033,2,7.15,0,0,2014,11,10
16,-9,10,1032,2,8.94,0,0,2014,11,11
14,-11,11,1031,2,13.86,0,0,2014,11,12
15,-11,12,1030,2,18.78,0,0,2014,11,13
15,-11,12,1029,2,23.7,0,0,2014,11,14
8,-12,12,1029,2,28.62,0,0,2014,11,15
13,-13,12,1029,2,33.54,0,0,2014,11,16
16,-13,12,1029,2,36.67,0,0,2014,11,17
27,-10,7,1030,1,0.89,0,0,2014,11,18
47,-9,4,1030,1,1.78,0,0,2014,11,19
54,-6,3,1030,1,2.67,0,0,2014,11,20
62,-6,2,1030,1,3.56,0,0,2014,11,21
66,-6,1,1031,0,0.89,0,0,2014,11,22
72,-7,1,1031,1,0.89,0,0,2014,11,23
81,-6,0,1030,2,0.89,0,0,2014,11,0
138,-7,-2,1030,2,1.78,0,0,2014,11,1
121,-6,-2,1030,2,3.57,0,0,2014,11,2
78,-5,-1,1030,2,5.36,0,0,2014,11,3
78,-7,-3,1030,2,7.15,0,0,2014,11,4
63,-8,-2,1030,2,10.28,0,0,2014,11,5
45,-8,-2,1030,2,12.07,0,0,2014,11,6
39,-7,-1,1030,2,13.86,0,0,2014,11,7
40,-7,1,1031,2,15.65,0,0,2014,11,8
42,-7,4,1031,2,18.78,0,0,2014,11,9
41,-8,8,1031,2,21.91,0,0,2014,11,10
53,-8,10,1031,1,0.89,0,0,2014,11,11
52,-8,11,1030,1,2.68,0,0,2014,11,12
61,-8,12,1029,1,4.47,0,0,2014,11,13
59,-8,13,1028,1,6.26,0,0,2014,11,14
53,-8,13,1027,0,1.79,0,0,2014,11,15
59,-8,12,1027,0,4.92,0,0,2014,11,16
63,-8,10,1027,1,0.89,0,0,2014,11,17
86,-5,7,1027,0,0.89,0,0,2014,11,18
106,-5,5,1027,1,0.89,0,0,2014,11,19
136,-5,3,1028,1,1.78,0,0,2014,11,20
158,-5,2,1028,0,0.89,0,0,2014,11,21
189,-5,2,1028,1,0.89,0,0,2014,11,22
203,-5,0,1027,0,1.79,0,0,2014,11,23
221,-5,0,1027,3,0.89,0,0,2014,11,0
257,-5,0,1027,1,0.89,0,0,2014,11,1
333,-5,0,1026,1,1.34,0,0,2014,11,2
371,-3,0,1026,1,1.79,0,0,2014,11,3
354,-5,-2,1026,2,1.79,0,0,2014,11,4
273,-4,-2,1025,1,0.89,0,0,2014,11,5
255,-4,-1,1025,1,1.78,0,0,2014,11,6
165,-3,-1,1025,2,0.89,0,0,2014,11,7
198,-2,1,1025,1,0.89,0,0,2014,11,8
275,-2,4,1025,0,1.79,0,0,2014,11,9
320,-2,4,1025,1,0.89,0,0,2014,11,10
284,-1,6,1024,1,1.34,0,0,2014,11,11
346,-1,7,1023,1,2.23,0,0,2014,11,12
311,-1,8,1021,0,1.79,0,0,2014,11,13
372,0,8,1020,0,3.58,0,0,2014,11,14
399,0,9,1020,1,1.79,0,0,2014,11,15
370,-1,6,1020,0,0.89,0,0,2014,11,16
327,0,6,1020,1,0.89,0,0,2014,11,17
346,0,3,1020,1,1.78,0,0,2014,11,18
351,0,3,1020,1,2.23,0,0,2014,11,19
362,-1,2,1021,3,1.79,0,0,2014,11,20
394,-1,1,1021,1,0.89,0,0,2014,11,21
409,-1,1,1020,1,1.34,0,0,2014,11,22
384,-2,0,1020,1,1.79,0,0,2014,11,23
393,0,1,1019,2,0.89,0,0,2014,11,0
380,-1,1,1019,2,4.02,0,0,2014,11,1
330,-1,2,1018,2,5.81,0,0,2014,11,2
324,-1,0,1018,1,0.89,0,0,2014,11,3
334,-1,0,1017,2,0.89,0,0,2014,11,4
334,-1,0,1016,1,0.89,0,0,2014,11,5
368,-2,-1,1016,2,0.89,0,0,2014,11,6
360,-2,-1,1017,1,0.89,0,0,2014,11,7
324,-1,-1,1017,1,1.78,0,0,2014,11,8
299,-1,1,1018,1,2.67,0,0,2014,11,9
305,1,4,1018,2,1.79,0,0,2014,11,10
290,1,5,1018,1,0.89,0,0,2014,11,11
314,0,6,1017,0,1.79,0,0,2014,11,12
315,0,9,1016,1,1.79,0,0,2014,11,13
306,0,8,1016,0,3.13,0,0,2014,11,14
292,0,9,1016,0,7.15,0,0,2014,11,15
315,0,8,1016,0,8.94,0,0,2014,11,16
332,0,6,1017,0,9.83,0,0,2014,11,17
342,0,4,1017,1,0.89,0,0,2014,11,18
338,0,4,1018,0,0.89,0,0,2014,11,19
375,0,3,1018,1,0.89,0,0,2014,11,20
0,-2,0,1019,3,0.89,0,0,2014,11,21
0,-1,0,1020,1,0.45,0,0,2014,11,22
0,0,0,1020,1,1.34,0,0,2014,11,23
0,-2,-2,1020,2,1.79,0,0,2014,11,0
0,-3,-2,1020,2,3.58,0,0,2014,11,1
0,-2,-1,1020,2,6.71,0,0,2014,11,2
0,-2,-1,1019,2,8.5,0,0,2014,11,3
0,-1,1,1019,1,0.89,0,0,2014,11,4
0,-2,0,1019,2,3.13,0,0,2014,11,5
0,-2,0,1019,2,7.15,0,0,2014,11,6
0,-3,0,1020,2,11.17,0,0,2014,11,7
0,-3,0,1020,1,0.89,0,0,2014,11,8
287,-2,2,1021,1,1.78,0,0,2014,11,9
177,-2,6,1021,2,1.79,0,0,2014,11,10
133,-3,7,1021,1,0.89,0,0,2014,11,11
93,-4,10,1020,1,2.68,0,0,2014,11,12
82,-5,12,1019,1,3.57,0,0,2014,11,13
86,-5,13,1019,1,5.36,0,0,2014,11,14
88,-11,15,1019,2,4.92,0,0,2014,11,15
33,-15,14,1019,2,10.73,0,0,2014,11,16
16,-15,13,1020,2,15.65,0,0,2014,11,17
19,-14,12,1021,2,20.57,0,0,2014,11,18
22,-12,9,1022,3,3.13,0,0,2014,11,19
31,-11,7,1023,2,1.79,0,0,2014,11,20
37,-11,6,1024,2,4.92,0,0,2014,11,21
38,-11,4,1025,2,6.71,0,0,2014,11,22
30,-12,5,1025,2,8.5,0,0,2014,11,23
17,-12,4,1025,2,12.52,0,0,2014,11,0
9,-13,5,1026,2,15.65,0,0,2014,11,1
9,-10,2,1027,3,1.79,0,0,2014,11,2
12,-10,0,1027,2,3.13,0,0,2014,11,3
8,-7,-1,1027,2,4.92,0,0,2014,11,4
10,-11,0,1027,2,6.71,0,0,2014,11,5
13,-9,-3,1027,2,9.84,0,0,2014,11,6
15,-9,-3,1028,2,11.63,0,0,2014,11,7
29,-8,1,1028,2,14.76,0,0,2014,11,8
31,-9,6,1029,2,18.78,0,0,2014,11,9
37,-10,8,1029,2,21.91,0,0,2014,11,10
36,-11,10,1029,2,25.04,0,0,2014,11,11
31,-11,11,1028,2,26.83,0,0,2014,11,12
26,-12,11,1027,1,1.79,0,0,2014,11,13
28,-11,11,1026,1,3.58,0,0,2014,11,14
26,-13,11,1025,0,3.13,0,0,2014,11,15
38,-12,10,1025,0,6.26,0,0,2014,11,16
48,-11,8,1025,0,8.05,0,0,2014,11,17
65,-10,6,1025,0,9.84,0,0,2014,11,18
79,-10,5,1026,0,11.63,0,0,2014,11,19
101,-5,6,1026,0,14.76,0,0,2014,11,20
123,0,5,1026,0,17.89,0,0,2014,11,21
146,1,5,1027,0,19.68,0,0,2014,11,22
127,0,4,1027,0,21.47,0,0,2014,11,23
107,0,4,1026,0,23.26,0,0,2014,11,0
106,0,2,1027,0,24.15,0,0,2014,11,1
116,0,2,1026,1,0.45,0,0,2014,11,2
100,0,2,1026,2,0.89,0,0,2014,11,3
91,-1,1,1025,1,0.45,0,0,2014,11,4
91,-1,1,1025,1,0.9,0,0,2014,11,5
99,-1,0,1025,1,1.79,0,0,2014,11,6
110,-1,1,1026,2,3.13,0,0,2014,11,7
111,0,3,1026,2,4.92,0,0,2014,11,8
113,0,5,1026,2,6.71,0,0,2014,11,9
101,-1,6,1026,2,10.73,0,0,2014,11,10
101,0,6,1026,0,0.89,0,0,2014,11,11
111,1,7,1025,0,2.68,0,0,2014,11,12
114,1,8,1025,1,0.89,0,0,2014,11,13
119,2,8,1024,1,1.78,0,0,2014,11,14
141,2,9,1024,0,1.79,0,0,2014,11,15
149,1,8,1023,0,3.58,0,0,2014,11,16
134,1,6,1024,1,0.89,0,0,2014,11,17
143,1,4,1025,1,1.78,0,0,2014,11,18
174,1,2,1025,1,2.23,0,0,2014,11,19
182,0,1,1026,0,1.79,0,0,2014,11,20
181,0,1,1027,0,2.68,0,0,2014,11,21
186,-1,0,1027,3,1.79,0,0,2014,11,22
193,1,1,1027,1,0.45,0,0,2014,11,23
240,-2,-2,1027,2,1.79,0,0,2014,11,0
289,-1,-1,1027,2,6.71,0,0,2014,11,1
282,-1,2,1028,2,8.5,0,0,2014,11,2
188,-3,-2,1028,2,10.29,0,0,2014,11,3
175,-2,-1,1028,2,13.42,0,0,2014,11,4
150,-5,-3,1028,2,16.55,0,0,2014,11,5
116,-6,-2,1028,2,19.68,0,0,2014,11,6
100,-7,-2,1028,2,23.7,0,0,2014,11,7
42,-9,3,1028,3,3.13,0,0,2014,11,8
41,-6,6,1028,2,3.13,0,0,2014,11,9
30,-10,7,1028,3,4.92,0,0,2014,11,10
28,-12,9,1028,3,8.94,0,0,2014,11,11
19,-13,10,1027,3,10.73,0,0,2014,11,12
22,-13,11,1026,1,0.89,0,0,2014,11,13
22,-14,12,1025,1,1.78,0,0,2014,11,14
22,-13,12,1025,0,3.13,0,0,2014,11,15
31,-10,10,1025,0,7.15,0,0,2014,11,16
31,-9,7,1026,0,10.28,0,0,2014,11,17
44,-8,6,1026,0,13.41,0,0,2014,11,18
46,-7,5,1026,0,15.2,0,0,2014,11,19
62,-5,2,1026,0,16.09,0,0,2014,11,20
80,-5,2,1026,1,0.89,0,0,2014,11,21
129,-5,2,1026,1,1.78,0,0,2014,11,22
118,-4,2,1026,1,2.67,0,0,2014,11,23
90,-4,1,1026,3,0.89,0,0,2014,11,0
78,-4,1,1025,0,0.89,0,0,2014,11,1
86,-4,-1,1025,3,1.79,0,0,2014,11,2
111,-3,1,1025,1,0.89,0,0,2014,11,3
144,-3,-1,1024,1,1.78,0,0,2014,11,4
121,-4,0,1023,1,2.67,0,0,2014,11,5
112,-5,-2,1023,3,0.89,0,0,2014,11,6
111,-4,-1,1023,3,1.78,0,0,2014,11,7
146,-3,0,1023,3,2.67,0,0,2014,11,8
159,-3,3,1023,1,0.89,0,0,2014,11,9
151,-3,4,1023,1,1.78,0,0,2014,11,10
143,-3,5,1022,1,3.57,0,0,2014,11,11
157,-1,6,1021,1,4.46,0,0,2014,11,12
174,-2,7,1019,1,6.25,0,0,2014,11,13
199,-1,8,1018,1,7.14,0,0,2014,11,14
192,1,8,1018,0,4.02,0,0,2014,11,15
189,1,8,1017,0,8.94,0,0,2014,11,16
159,2,7,1018,0,12.96,0,0,2014,11,17
205,2,7,1017,0,14.75,0,0,2014,11,18
230,1,4,1017,1,0.45,0,0,2014,11,19
280,1,3,1017,0,1.79,0,0,2014,11,20
266,1,4,1017,0,3.58,0,0,2014,11,21
311,0,3,1016,0,5.37,0,0,2014,11,22
342,0,2,1016,0,7.16,0,0,2014,11,23
323,0,2,1016,0,8.95,0,0,2014,11,0
299,-1,1,1016,1,0.89,0,0,2014,11,1
283,-1,0,1015,1,1.78,0,0,2014,11,2
258,-2,-1,1015,0,1.79,0,0,2014,11,3
239,-2,-1,1015,1,0.45,0,0,2014,11,4
236,-2,-2,1015,1,1.34,0,0,2014,11,5
241,-2,-1,1015,1,2.23,0,0,2014,11,6
226,-2,-1,1015,0,0.89,0,0,2014,11,7
215,-2,-2,1015,0,1.78,0,0,2014,11,8
201,0,1,1016,1,0.89,0,0,2014,11,9
201,0,3,1017,1,1.78,0,0,2014,11,10
234,0,5,1016,1,2.67,0,0,2014,11,11
241,0,6,1016,1,3.56,0,0,2014,11,12
250,0,7,1015,0,1.79,0,0,2014,11,13
259,0,8,1015,1,0.89,0,0,2014,11,14
289,0,7,1015,1,1.78,0,0,2014,11,15
330,0,7,1016,0,1.79,0,0,2014,11,16
350,1,6,1016,0,2.68,0,0,2014,11,17
350,1,5,1018,0,3.57,0,0,2014,11,18
388,2,5,1018,0,4.46,0,0,2014,11,19
379,1,4,1019,0,5.35,0,0,2014,11,20
436,1,3,1020,1,0.45,0,0,2014,11,21
502,1,2,1020,1,1.34,0,0,2014,11,22
522,1,2,1020,1,2.23,0,0,2014,11,23
470,1,2,1021,1,3.12,0,0,2014,11,0
439,0,2,1022,2,3.13,0,0,2014,11,1
362,0,2,1022,2,7.15,0,0,2014,11,2
176,-7,6,1023,3,4.92,0,0,2014,11,3
98,-10,6,1023,3,8.05,0,0,2014,11,4
24,-13,7,1023,3,13.86,0,0,2014,11,5
20,-15,6,1024,3,18.78,0,0,2014,11,6
11,-16,6,1024,2,4.92,0,0,2014,11,7
11,-17,6,1025,2,12.07,0,0,2014,11,8
14,-18,6,1025,3,7.15,0,0,2014,11,9
14,-18,6,1026,3,12.07,0,0,2014,11,10
16,-17,6,1025,3,17.88,0,0,2014,11,11
13,-18,6,1025,2,5.81,0,0,2014,11,12
13,-18,6,1024,3,5.81,0,0,2014,11,13
14,-17,7,1024,3,10.73,0,0,2014,11,14
18,-17,7,1024,3,14.75,0,0,2014,11,15
17,-16,7,1023,3,17.88,0,0,2014,11,16
16,-16,6,1023,3,21.9,0,0,2014,11,17
20,-15,6,1023,3,23.69,0,0,2014,11,18
30,-13,4,1024,2,1.79,0,0,2014,11,19
24,-12,5,1024,2,3.58,0,0,2014,11,20
34,-10,5,1024,2,5.37,0,0,2014,11,21
37,-11,6,1024,1,0.89,0,0,2014,11,22
39,-11,6,1024,2,3.13,0,0,2014,11,23
34,-8,4,1023,2,4.02,0,0,2014,11,0
39,-8,4,1023,2,5.81,0,0,2014,11,1
49,-9,3,1022,2,7.6,0,0,2014,11,2
51,-9,3,1022,2,8.49,0,0,2014,11,3
52,-8,1,1021,2,10.28,0,0,2014,11,4
70,-7,1,1021,2,12.07,0,0,2014,11,5
83,-6,0,1021,2,15.2,0,0,2014,11,6
92,-6,0,1021,2,16.99,0,0,2014,11,7
95,-7,1,1022,2,20.12,0,0,2014,11,8
83,-8,5,1022,2,23.25,0,0,2014,11,9
66,-8,6,1022,2,26.38,0,0,2014,11,10
66,-8,7,1022,1,0.89,0,0,2014,11,11
77,-6,8,1020,1,1.78,0,0,2014,11,12
74,-5,9,1019,1,3.57,0,0,2014,11,13
70,-5,10,1019,0,3.13,0,0,2014,11,14
86,-4,10,1019,0,6.26,0,0,2014,11,15
90,-4,9,1019,0,9.39,0,0,2014,11,16
91,-4,8,1019,0,13.41,0,0,2014,11,17
99,-3,7,1019,0,17.43,0,0,2014,11,18
129,-2,6,1020,0,20.56,0,0,2014,11,19
168,-2,4,1020,0,22.35,0,0,2014,11,20
200,-3,1,1021,0,24.14,0,0,2014,11,21
214,-1,4,1021,0,25.93,0,0,2014,11,22
211,-1,3,1021,0,27.72,0,0,2014,11,23
219,-2,0,1021,0,28.61,0,0,2014,11,0
237,-2,0,1021,1,0.89,0,0,2014,11,1
248,-2,-1,1021,0,1.79,0,0,2014,11,2
254,-3,-1,1022,3,0.89,0,0,2014,11,3
254,-2,-1,1021,3,2.68,0,0,2014,11,4
252,-3,-2,1021,3,3.57,0,0,2014,11,5
277,-3,-2,1021,3,4.46,0,0,2014,11,6
291,-2,-1,1021,1,0.89,0,0,2014,11,7
287,-1,1,1021,1,1.78,0,0,2014,11,8
295,-1,2,1022,3,1.79,0,0,2014,11,9
287,0,2,1022,1,0.89,0,0,2014,11,10
325,0,3,1022,1,1.34,0,0,2014,11,11
301,1,4,1021,1,2.23,0,0,2014,11,12
311,1,4,1020,1,3.12,0,0,2014,11,13
369,1,4,1020,0,0.89,0,0,2014,11,14
380,1,4,1019,1,0.89,0,0,2014,11,15
393,2,4,1019,3,0.89,0,0,2014,11,16
344,2,4,1019,2,3.13,0,0,2014,11,17
343,2,4,1020,3,0.89,0,1,2014,11,18
343,3,4,1020,2,1.79,0,0,2014,11,19
323,2,3,1020,2,3.58,0,0,2014,11,20
328,3,4,1020,2,5.37,0,0,2014,11,21
312,2,4,1021,2,6.26,0,0,2014,11,22
264,2,4,1021,2,8.05,0,0,2014,11,23
242,2,4,1020,1,0.89,0,0,2014,11,0
254,2,4,1020,3,0.89,0,0,2014,11,1
204,3,4,1020,2,1.79,0,0,2014,11,2
194,3,4,1021,2,3.58,0,0,2014,11,3
227,2,4,1021,2,6.71,0,0,2014,11,4
242,2,3,1021,2,9.84,0,0,2014,11,5
235,2,3,1021,2,11.63,0,0,2014,11,6
168,2,4,1022,2,14.76,0,0,2014,11,7
20,-3,6,1022,2,21.91,0,0,2014,11,8
18,-4,6,1022,2,29.96,0,0,2014,11,9
16,-5,7,1022,2,38.01,0,0,2014,11,10
24,-11,8,1022,2,47.84,0,0,2014,11,11
23,-17,8,1022,2,57.67,0,0,2014,11,12
36,-21,7,1022,2,67.5,0,0,2014,11,13
43,-22,6,1022,2,78.68,0,0,2014,11,14
30,-24,5,1022,2,89.86,0,0,2014,11,15
19,-26,4,1024,2,101.04,0,0,2014,11,16
14,-26,3,1024,2,112.22,0,0,2014,11,17
18,-27,1,1026,2,120.27,0,0,2014,11,18
27,-29,1,1026,2,129.21,0,0,2014,11,19
31,-31,0,1028,2,142.17,0,0,2014,11,20
44,-28,-2,1029,2,152,0,0,2014,11,21
32,-28,-3,1030,2,164.07,0,0,2014,11,22
33,-26,-3,1030,2,179.27,0,0,2014,11,23
48,-25,-4,1030,2,190.45,0,0,2014,12,0
36,-24,-4,1029,2,200.28,0,0,2014,12,1
25,-22,-4,1030,2,207.43,0,0,2014,12,2
21,-22,-5,1029,2,215.48,0,0,2014,12,3
13,-21,-5,1030,2,220.4,0,0,2014,12,4
13,-22,-5,1031,2,230.23,0,0,2014,12,5
12,-22,-5,1031,2,243.19,0,0,2014,12,6
13,-22,-5,1032,2,255.26,0,0,2014,12,7
12,-22,-5,1032,2,269.12,0,0,2014,12,8
11,-22,-4,1033,2,278.95,0,0,2014,12,9
10,-22,-3,1034,2,290.13,0,0,2014,12,10
12,-22,-2,1033,2,302.2,0,0,2014,12,11
14,-22,-1,1033,2,313.38,0,0,2014,12,12
11,-23,0,1032,2,323.21,0,0,2014,12,13
10,-25,0,1031,2,332.15,0,0,2014,12,14
9,-23,-1,1031,2,343.33,0,0,2014,12,15
9,-24,-1,1032,2,351.38,0,0,2014,12,16
8,-22,-2,1032,2,359.43,0,0,2014,12,17
9,-23,-3,1032,2,365.24,0,0,2014,12,18
15,-22,-3,1032,2,372.39,0,0,2014,12,19
19,-22,-6,1033,2,376.41,0,0,2014,12,20
8,-21,-5,1033,2,380.43,0,0,2014,12,21
15,-22,-5,1034,2,385.35,0,0,2014,12,22
8,-20,-7,1033,2,388.48,0,0,2014,12,23
15,-20,-8,1033,2,390.27,0,0,2014,12,0
11,-20,-9,1033,2,394.29,0,0,2014,12,1
13,-21,-7,1032,3,3.13,0,0,2014,12,2
11,-21,-7,1031,3,7.15,0,0,2014,12,3
13,-21,-8,1030,3,11.17,0,0,2014,12,4
11,-22,-8,1030,3,14.3,0,0,2014,12,5
12,-22,-10,1030,3,16.09,0,0,2014,12,6
13,-21,-10,1030,2,1.79,0,0,2014,12,7
11,-21,-7,1030,2,4.92,0,0,2014,12,8
26,-20,-6,1031,2,8.05,0,0,2014,12,9
23,-21,-4,1030,2,9.84,0,0,2014,12,10
43,-21,-3,1029,1,0.89,0,0,2014,12,11
52,-19,-1,1028,1,2.68,0,0,2014,12,12
76,-19,0,1026,1,4.47,0,0,2014,12,13
66,-22,0,1025,1,6.26,0,0,2014,12,14
40,-21,0,1024,0,1.79,0,0,2014,12,15
67,-18,-1,1024,0,5.81,0,0,2014,12,16
81,-18,0,1024,0,9.83,0,0,2014,12,17
96,-18,-1,1024,0,11.62,0,0,2014,12,18
108,-17,-5,1024,1,0.89,0,0,2014,12,19
99,-18,-4,1025,1,1.78,0,0,2014,12,20
111,-15,-5,1025,1,2.67,0,0,2014,12,21
120,-15,-7,1025,3,0.89,0,0,2014,12,22
125,-17,-9,1025,2,3.13,0,0,2014,12,23
123,-18,-7,1025,2,4.92,0,0,2014,12,0
126,-17,-8,1025,2,8.05,0,0,2014,12,1
111,-17,-8,1025,2,9.84,0,0,2014,12,2
26,-17,-8,1026,1,0.89,0,0,2014,12,3
11,-22,-4,1026,2,4.02,0,0,2014,12,4
13,-24,-4,1026,2,8.04,0,0,2014,12,5
9,-23,-4,1026,2,15.19,0,0,2014,12,6
9,-23,-4,1027,2,20.11,0,0,2014,12,7
13,-23,-4,1028,2,25.92,0,0,2014,12,8
17,-23,-4,1029,2,29.94,0,0,2014,12,9
16,-23,-2,1029,2,37.99,0,0,2014,12,10
11,-23,-1,1028,2,46.04,0,0,2014,12,11
11,-25,0,1027,2,51.85,0,0,2014,12,12
17,-26,1,1026,2,57.66,0,0,2014,12,13
9,-25,1,1025,2,64.81,0,0,2014,12,14
9,-26,1,1025,2,73.75,0,0,2014,12,15
11,-24,1,1025,2,82.69,0,0,2014,12,16
8,-25,0,1025,2,90.74,0,0,2014,12,17
15,-22,-1,1026,2,95.66,0,0,2014,12,18
14,-22,-1,1027,2,100.58,0,0,2014,12,19
9,-22,-2,1028,2,105.5,0,0,2014,12,20
7,-22,-4,1028,2,108.63,0,0,2014,12,21
6,-21,-3,1028,2,112.65,0,0,2014,12,22
8,-21,-2,1029,2,118.46,0,0,2014,12,23
11,-23,-3,1029,2,125.61,0,0,2014,12,0
9,-22,-3,1028,2,130.53,0,0,2014,12,1
11,-22,-4,1028,2,135.45,0,0,2014,12,2
9,-22,-4,1028,2,138.58,0,0,2014,12,3
8,-22,-4,1027,2,141.71,0,0,2014,12,4
5,-22,-4,1027,2,145.73,0,0,2014,12,5
6,-21,-6,1027,3,1.79,0,0,2014,12,6
9,-21,-3,1027,2,4.02,0,0,2014,12,7
6,-21,-3,1028,2,8.94,0,0,2014,12,8
7,-21,-2,1028,2,14.75,0,0,2014,12,9
